City,State,Year,City Totals,Rank
Attala,Mississippi,1999,2,650.0
Attala,Mississippi,2003,2,676.0
Attala,Mississippi,2009,2,730.0
Attala,Mississippi,1980,1,1239.0
Attala,Mississippi,1981,1,1151.0
Attala,Mississippi,1983,1,1130.0
Attala,Mississippi,1985,1,1132.0
Attala,Mississippi,1988,1,1034.0
Attala,Mississippi,1996,1,1019.0
Attala,Mississippi,2001,1,962.0
Attala,Mississippi,2006,1,929.0
Attala,Mississippi,2008,1,935.0
Attala,Mississippi,2010,1,922.0
Attala,Mississippi,2012,1,944.0
Audrain,Missouri,1994,4,511.0
Audrain,Missouri,1982,3,706.0
Audrain,Missouri,1990,3,618.0
Audrain,Missouri,1983,2,808.0
Audrain,Missouri,1995,2,777.0
Audrain,Missouri,1996,2,736.0
Audrain,Missouri,1998,2,694.0
Audrain,Missouri,1984,1,1105.0
Audrain,Missouri,1987,1,1071.0
Audrain,Missouri,1992,1,1091.0
Audrain,Missouri,1993,1,1068.0
Audrain,Missouri,2002,1,946.0
Audrain,Missouri,2003,1,944.0
Audrain,Missouri,2004,1,945.0
Audrain,Missouri,2009,1,1001.0
Audrain,Missouri,2014,1,933.0
Auglaize,Ohio,1991,3,586.0
Auglaize,Ohio,1985,1,1132.0
Auglaize,Ohio,1986,1,1119.0
Auglaize,Ohio,1987,1,1071.0
Auglaize,Ohio,1988,1,1034.0
Augusta,Virginia,1980,7,369.0
Augusta,Virginia,2005,6,339.0
Augusta,Virginia,1990,5,428.0
Augusta,Virginia,1992,5,459.0
Augusta,Virginia,1996,5,405.0
Augusta,Virginia,2004,5,355.0
Augusta,Virginia,2002,4,454.0
Augusta,Virginia,2014,4,445.0
Augusta,Virginia,1987,3,615.0
Augusta,Virginia,1988,3,591.0
Augusta,Virginia,1998,3,538.0
Augusta,Virginia,2001,3,519.0
Augusta,Virginia,2003,3,522.0
Augusta,Virginia,1981,2,872.0
Augusta,Virginia,1983,2,808.0
Augusta,Virginia,1986,2,828.0
Augusta,Virginia,1993,2,779.0
Augusta,Virginia,1995,2,777.0
Augusta,Virginia,2000,2,670.0
Augusta,Virginia,2006,2,674.0
Augusta,Virginia,2009,2,730.0
Augusta,Virginia,2010,2,667.0
Augusta,Virginia,2011,2,694.0
Augusta,Virginia,2012,2,684.0
Augusta,Virginia,1985,1,1132.0
Augusta,Virginia,1989,1,1050.0
Augusta,Virginia,1991,1,1029.0
Augusta,Virginia,1994,1,1045.0
Augusta,Virginia,1997,1,964.0
Augusta,Virginia,2007,1,960.0
Augusta,Virginia,2013,1,921.0
Austin,Texas,1997,5,378.0
Austin,Texas,2010,5,381.0
Austin,Texas,1987,3,615.0
Austin,Texas,1980,2,928.0
Austin,Texas,1981,2,872.0
Austin,Texas,1982,2,906.0
Austin,Texas,1983,2,808.0
Austin,Texas,1986,2,828.0
Austin,Texas,1988,2,760.0
Austin,Texas,1989,2,767.0
Austin,Texas,1990,2,777.0
Austin,Texas,2005,2,675.0
Austin,Texas,2011,2,694.0
Austin,Texas,1984,1,1105.0
Austin,Texas,1991,1,1029.0
Austin,Texas,1992,1,1091.0
Austin,Texas,1994,1,1045.0
Austin,Texas,1995,1,1078.0
Austin,Texas,1999,1,900.0
Austin,Texas,2001,1,962.0
Austin,Texas,2008,1,935.0
Austin,Texas,2009,1,1001.0
Austin,Texas,2012,1,944.0
Autauga,Alabama,1983,8,288.0
Autauga,Alabama,1996,7,303.0
Autauga,Alabama,1986,5,437.0
Autauga,Alabama,1995,5,417.0
Autauga,Alabama,1982,3,706.0
Autauga,Alabama,1989,3,606.0
Autauga,Alabama,1997,3,557.0
Autauga,Alabama,1998,3,538.0
Autauga,Alabama,2001,3,519.0
Autauga,Alabama,2003,3,522.0
Autauga,Alabama,2008,3,529.0
Autauga,Alabama,1980,2,928.0
Autauga,Alabama,1984,2,794.0
Autauga,Alabama,1985,2,818.0
Autauga,Alabama,2000,2,670.0
Autauga,Alabama,1981,1,1151.0
Autauga,Alabama,1987,1,1071.0
Autauga,Alabama,1990,1,1060.0
Autauga,Alabama,1991,1,1029.0
Autauga,Alabama,1992,1,1091.0
Autauga,Alabama,1993,1,1068.0
Autauga,Alabama,1994,1,1045.0
Autauga,Alabama,2006,1,929.0
Autauga,Alabama,2007,1,960.0
Avery,North Carolina,1982,2,906.0
Avery,North Carolina,1994,2,790.0
Avery,North Carolina,2003,2,676.0
Avery,North Carolina,2005,2,675.0
Avery,North Carolina,2013,2,686.0
Avery,North Carolina,1980,1,1239.0
Avery,North Carolina,1981,1,1151.0
Avery,North Carolina,1985,1,1132.0
Avery,North Carolina,1986,1,1119.0
Avery,North Carolina,1990,1,1060.0
Avery,North Carolina,1991,1,1029.0
Avery,North Carolina,1997,1,964.0
Avery,North Carolina,1998,1,939.0
Avery,North Carolina,2000,1,947.0
Avery,North Carolina,2001,1,962.0
Avery,North Carolina,2002,1,946.0
Avery,North Carolina,2004,1,945.0
Avery,North Carolina,2009,1,1001.0
Avoyelles,Louisiana,1980,5,501.0
Avoyelles,Louisiana,1994,3,629.0
Avoyelles,Louisiana,1996,3,576.0
Avoyelles,Louisiana,2011,3,548.0
Avoyelles,Louisiana,2012,3,544.0
Avoyelles,Louisiana,1981,2,872.0
Avoyelles,Louisiana,1982,2,906.0
Avoyelles,Louisiana,1993,2,779.0
Avoyelles,Louisiana,2000,2,670.0
Avoyelles,Louisiana,1986,1,1119.0
Avoyelles,Louisiana,1988,1,1034.0
Avoyelles,Louisiana,1991,1,1029.0
Avoyelles,Louisiana,1992,1,1091.0
Avoyelles,Louisiana,1995,1,1078.0
Avoyelles,Louisiana,1997,1,964.0
Avoyelles,Louisiana,1998,1,939.0
Avoyelles,Louisiana,1999,1,900.0
Avoyelles,Louisiana,2002,1,946.0
Avoyelles,Louisiana,2003,1,944.0
Avoyelles,Louisiana,2005,1,953.0
Avoyelles,Louisiana,2008,1,935.0
Avoyelles,Louisiana,2009,1,1001.0
Baca,Colorado,1985,1,1132.0
Baca,Colorado,2002,1,946.0
Bacon,Georgia,1992,3,634.0
Bacon,Georgia,1994,3,629.0
Bacon,Georgia,1996,3,576.0
Bacon,Georgia,1997,3,557.0
Bacon,Georgia,1981,2,872.0
Bacon,Georgia,1988,2,760.0
Bacon,Georgia,2011,2,694.0
Bacon,Georgia,1982,1,1232.0
Bacon,Georgia,1984,1,1105.0
Bacon,Georgia,1987,1,1071.0
Bacon,Georgia,1990,1,1060.0
Bacon,Georgia,1993,1,1068.0
Bacon,Georgia,2001,1,962.0
Bailey,Texas,2003,3,522.0
Bailey,Texas,1997,2,703.0
Bailey,Texas,2010,2,667.0
Bailey,Texas,1981,1,1151.0
Bailey,Texas,1983,1,1130.0
Bailey,Texas,1985,1,1132.0
Bailey,Texas,1986,1,1119.0
Bailey,Texas,1987,1,1071.0
Bailey,Texas,1991,1,1029.0
Bailey,Texas,1998,1,939.0
Bailey,Texas,1999,1,900.0
Bailey,Texas,2006,1,929.0
Bailey,Texas,2012,1,944.0
Baker,Florida,1981,8,317.0
Baker,Florida,1980,3,728.0
Baker,Florida,1993,3,634.0
Baker,Florida,2007,3,551.0
Baker,Florida,1983,2,808.0
Baker,Florida,1987,2,813.0
Baker,Florida,1995,2,777.0
Baker,Florida,1999,2,650.0
Baker,Florida,2001,2,671.0
Baker,Florida,2006,2,674.0
Baker,Florida,1992,1,1091.0
Baker,Florida,1997,1,964.0
Baker,Florida,2004,1,945.0
Baker,Florida,2008,1,935.0
Baker,Florida,2009,1,1001.0
Baker,Florida,2011,1,984.0
Baker,Georgia,1993,3,634.0
Baker,Georgia,1980,1,1239.0
Baker,Oregon,1998,2,694.0
Baker,Oregon,1999,2,650.0
Baker,Oregon,1980,1,1239.0
Baker,Oregon,1984,1,1105.0
Baker,Oregon,1986,1,1119.0
Baker,Oregon,1988,1,1034.0
Baker,Oregon,1992,1,1091.0
Baker,Oregon,1997,1,964.0
Baker,Oregon,2006,1,929.0
Baker,Oregon,2010,1,922.0
Baldwin,Alabama,1995,13,193.0
Baldwin,Alabama,2007,10,242.0
Baldwin,Alabama,1984,9,257.0
Baldwin,Alabama,1987,9,260.0
Baldwin,Alabama,2009,8,290.0
Baldwin,Alabama,1981,7,358.0
Baldwin,Alabama,1982,7,355.0
Baldwin,Alabama,1985,7,321.0
Baldwin,Alabama,1986,7,332.0
Baldwin,Alabama,1990,7,331.0
Baldwin,Alabama,1993,7,354.0
Baldwin,Alabama,2008,7,292.0
Baldwin,Alabama,1996,6,352.0
Baldwin,Alabama,2002,6,324.0
Baldwin,Alabama,2005,6,339.0
Baldwin,Alabama,1994,5,447.0
Baldwin,Alabama,1997,5,378.0
Baldwin,Alabama,1998,5,383.0
Baldwin,Alabama,1980,4,594.0
Baldwin,Alabama,1983,4,508.0
Baldwin,Alabama,1988,4,474.0
Baldwin,Alabama,1992,4,535.0
Baldwin,Alabama,2000,4,411.0
Baldwin,Alabama,2001,3,519.0
Baldwin,Alabama,2010,3,548.0
Baldwin,Alabama,1989,2,767.0
Baldwin,Alabama,1991,2,737.0
Baldwin,Alabama,2004,2,704.0
Baldwin,Alabama,2006,2,674.0
Baldwin,Alabama,2003,1,944.0
Baldwin,Georgia,1982,7,355.0
Baldwin,Georgia,1987,6,368.0
Baldwin,Georgia,1994,5,447.0
Baldwin,Georgia,2006,5,383.0
Baldwin,Georgia,2009,5,414.0
Baldwin,Georgia,1986,4,533.0
Baldwin,Georgia,2000,4,411.0
Baldwin,Georgia,2001,4,419.0
Baldwin,Georgia,2005,4,449.0
Baldwin,Georgia,1984,3,624.0
Baldwin,Georgia,1985,3,641.0
Baldwin,Georgia,1988,3,591.0
Baldwin,Georgia,1989,3,606.0
Baldwin,Georgia,1999,3,512.0
Baldwin,Georgia,2002,3,539.0
Baldwin,Georgia,2010,3,548.0
Baldwin,Georgia,1980,2,928.0
Baldwin,Georgia,1981,2,872.0
Baldwin,Georgia,1993,2,779.0
Baldwin,Georgia,1995,2,777.0
Baldwin,Georgia,2007,2,715.0
Baldwin,Georgia,2012,2,684.0
Baldwin,Georgia,2013,2,686.0
Baldwin,Georgia,1990,1,1060.0
Baldwin,Georgia,2004,1,945.0
Baldwin,Georgia,2011,1,984.0
Baldwin,Georgia,2014,1,933.0
Ballard,Kentucky,2005,2,675.0
Ballard,Kentucky,1982,1,1232.0
Ballard,Kentucky,1985,1,1132.0
Ballard,Kentucky,1990,1,1060.0
Baltimore,Maryland,1992,45,85.0
Baltimore,Maryland,2005,42,72.0
Baltimore,Maryland,2007,41,84.0
Baltimore,Maryland,1993,39,94.0
Baltimore,Maryland,1995,38,85.0
Baltimore,Maryland,2006,38,83.0
Baltimore,Maryland,1982,37,90.0
Baltimore,Maryland,1983,36,86.0
Baltimore,Maryland,1989,36,82.0
Baltimore,Maryland,2000,36,68.0
Baltimore,Maryland,1990,34,90.0
Baltimore,Maryland,1994,34,107.0
Baltimore,Maryland,1996,34,93.0
Baltimore,Maryland,2001,34,81.0
Baltimore,Maryland,2003,34,80.0
Baltimore,Maryland,2009,34,84.0
Baltimore,Maryland,1981,33,93.0
Baltimore,Maryland,1987,33,89.0
Baltimore,Maryland,2002,33,82.0
Baltimore,Maryland,1999,32,75.0
Baltimore,Maryland,1986,31,100.0
Baltimore,Maryland,2008,31,94.0
Baltimore,Maryland,2011,31,90.0
Baltimore,Maryland,1984,29,93.0
Baltimore,Maryland,2004,29,96.0
Baltimore,Maryland,1980,28,120.0
Baltimore,Maryland,2012,28,104.0
Baltimore,Maryland,1985,27,101.0
Baltimore,Maryland,1988,26,101.0
Baltimore,Maryland,1991,26,117.0
Baltimore,Maryland,1997,24,113.0
Baltimore,Maryland,2010,24,118.0
Baltimore,Maryland,1998,23,111.0
Baltimore,Maryland,2013,21,130.0
Baltimore,Maryland,2014,12,197.0
Baltimore city,Maryland,1993,365,11.0
Baltimore city,Maryland,1992,349,9.0
Baltimore city,Maryland,1995,338,10.0
Baltimore city,Maryland,1996,335,9.0
Baltimore city,Maryland,1994,332,11.0
Baltimore city,Maryland,1997,318,7.0
Baltimore city,Maryland,1990,315,9.0
Baltimore city,Maryland,1998,314,7.0
Baltimore city,Maryland,1991,313,9.0
Baltimore city,Maryland,2007,295,8.0
Baltimore city,Maryland,2004,282,9.0
Baltimore city,Maryland,2006,282,8.0
Baltimore city,Maryland,2003,276,10.0
Baltimore city,Maryland,2005,274,8.0
Baltimore city,Maryland,1989,268,10.0
Baltimore city,Maryland,2000,268,8.0
Baltimore city,Maryland,2001,262,9.0
Baltimore city,Maryland,2002,258,9.0
Baltimore city,Maryland,2009,251,7.0
Baltimore city,Maryland,1986,243,10.0
Baltimore city,Maryland,2013,243,8.0
Baltimore city,Maryland,1988,240,11.0
Baltimore city,Maryland,1999,239,8.0
Baltimore city,Maryland,1981,238,11.0
Baltimore city,Maryland,1987,235,8.0
Baltimore city,Maryland,2008,235,8.0
Baltimore city,Maryland,1982,234,10.0
Baltimore city,Maryland,2012,233,7.0
Baltimore city,Maryland,1980,231,11.0
Baltimore city,Maryland,2010,227,8.0
Baltimore city,Maryland,1984,224,8.0
Baltimore city,Maryland,1985,216,9.0
Baltimore city,Maryland,1983,207,10.0
Baltimore city,Maryland,2011,203,9.0
Baltimore city,Maryland,2014,193,9.0
Bamberg,South Carolina,1986,12,213.0
Bamberg,South Carolina,1988,5,390.0
Bamberg,South Carolina,2002,4,454.0
Bamberg,South Carolina,2006,4,451.0
Bamberg,South Carolina,2013,4,435.0
Bamberg,South Carolina,2004,3,534.0
Bamberg,South Carolina,1984,2,794.0
Bamberg,South Carolina,1985,2,818.0
Bamberg,South Carolina,1993,2,779.0
Bamberg,South Carolina,1996,2,736.0
Bamberg,South Carolina,1997,2,703.0
Bamberg,South Carolina,1998,2,694.0
Bamberg,South Carolina,2001,2,671.0
Bamberg,South Carolina,2003,2,676.0
Bamberg,South Carolina,2005,2,675.0
Bamberg,South Carolina,2008,2,672.0
Bamberg,South Carolina,1980,1,1239.0
Bamberg,South Carolina,1981,1,1151.0
Bamberg,South Carolina,1983,1,1130.0
Bamberg,South Carolina,1987,1,1071.0
Bamberg,South Carolina,1989,1,1050.0
Bamberg,South Carolina,1990,1,1060.0
Bamberg,South Carolina,1991,1,1029.0
Bamberg,South Carolina,1994,1,1045.0
Bamberg,South Carolina,1995,1,1078.0
Bamberg,South Carolina,2000,1,947.0
Bamberg,South Carolina,2007,1,960.0
Bamberg,South Carolina,2009,1,1001.0
Bamberg,South Carolina,2010,1,922.0
Bandera,Texas,1994,3,629.0
Bandera,Texas,1995,3,593.0
Bandera,Texas,2001,3,519.0
Bandera,Texas,1987,2,813.0
Bandera,Texas,1990,2,777.0
Bandera,Texas,1999,2,650.0
Bandera,Texas,1980,1,1239.0
Bandera,Texas,1984,1,1105.0
Bandera,Texas,1986,1,1119.0
Bandera,Texas,1988,1,1034.0
Bandera,Texas,1992,1,1091.0
Bandera,Texas,1998,1,939.0
Bandera,Texas,2002,1,946.0
Bandera,Texas,2003,1,944.0
Bandera,Texas,2006,1,929.0
Bandera,Texas,2008,1,935.0
Banks,Georgia,1999,2,650.0
Banks,Georgia,2004,2,704.0
Banks,Georgia,1982,1,1232.0
Banks,Georgia,1985,1,1132.0
Banks,Georgia,1986,1,1119.0
Banks,Georgia,1989,1,1050.0
Banks,Georgia,1996,1,1019.0
Banks,Georgia,2000,1,947.0
Banks,Georgia,2002,1,946.0
Banks,Georgia,2007,1,960.0
Bannock,Idaho,1980,4,594.0
Bannock,Idaho,1983,4,508.0
Bannock,Idaho,2012,4,450.0
Bannock,Idaho,1986,3,652.0
Bannock,Idaho,1992,3,634.0
Bannock,Idaho,1995,3,593.0
Bannock,Idaho,1998,3,538.0
Bannock,Idaho,2011,3,548.0
Bannock,Idaho,1989,2,767.0
Bannock,Idaho,1996,2,736.0
Bannock,Idaho,2000,2,670.0
Bannock,Idaho,2009,2,730.0
Bannock,Idaho,2013,2,686.0
Bannock,Idaho,1981,1,1151.0
Bannock,Idaho,1982,1,1232.0
Bannock,Idaho,1985,1,1132.0
Bannock,Idaho,1987,1,1071.0
Bannock,Idaho,1988,1,1034.0
Bannock,Idaho,1990,1,1060.0
Bannock,Idaho,1993,1,1068.0
Bannock,Idaho,1999,1,900.0
Bannock,Idaho,2002,1,946.0
Bannock,Idaho,2003,1,944.0
Bannock,Idaho,2004,1,945.0
Bannock,Idaho,2005,1,953.0
Bannock,Idaho,2006,1,929.0
Bannock,Idaho,2008,1,935.0
Bannock,Idaho,2010,1,922.0
Baraga,Michigan,1991,1,1029.0
Baraga,Michigan,1994,1,1045.0
Baraga,Michigan,2009,1,1001.0
Barber,Kansas,2004,1,945.0
Barbour,Alabama,1981,7,358.0
Barbour,Alabama,1983,5,436.0
Barbour,Alabama,2001,5,356.0
Barbour,Alabama,1990,4,501.0
Barbour,Alabama,1991,4,484.0
Barbour,Alabama,1982,3,706.0
Barbour,Alabama,1984,3,624.0
Barbour,Alabama,1987,3,615.0
Barbour,Alabama,1993,3,634.0
Barbour,Alabama,1994,3,629.0
Barbour,Alabama,1995,3,593.0
Barbour,Alabama,1980,2,928.0
Barbour,Alabama,1985,2,818.0
Barbour,Alabama,1988,2,760.0
Barbour,Alabama,1989,2,767.0
Barbour,Alabama,1997,2,703.0
Barbour,Alabama,1998,2,694.0
Barbour,Alabama,1996,1,1019.0
Barbour,Alabama,2002,1,946.0
Barbour,Alabama,2003,1,944.0
Barbour,Alabama,2004,1,945.0
Barbour,Alabama,2005,1,953.0
Barbour,Alabama,2010,1,922.0
Barbour,West Virginia,1986,2,828.0
Barbour,West Virginia,1992,2,816.0
Barbour,West Virginia,2002,2,670.0
Barbour,West Virginia,1982,1,1232.0
Barbour,West Virginia,1990,1,1060.0
Barbour,West Virginia,2001,1,962.0
Barbour,West Virginia,2004,1,945.0
Barbour,West Virginia,2006,1,929.0
Barbour,West Virginia,2008,1,935.0
Barnes,North Dakota,2003,3,522.0
Barnes,North Dakota,1981,1,1151.0
Barnes,North Dakota,2001,1,962.0
Barnes,North Dakota,2006,1,929.0
Barnes,North Dakota,2007,1,960.0
Barnstable,Massachusetts,2002,8,253.0
Barnstable,Massachusetts,1989,7,305.0
Barnstable,Massachusetts,2004,7,289.0
Barnstable,Massachusetts,1984,5,416.0
Barnstable,Massachusetts,1985,5,426.0
Barnstable,Massachusetts,1986,5,437.0
Barnstable,Massachusetts,1990,4,501.0
Barnstable,Massachusetts,1995,4,492.0
Barnstable,Massachusetts,2006,4,451.0
Barnstable,Massachusetts,2009,4,481.0
Barnstable,Massachusetts,1980,3,728.0
Barnstable,Massachusetts,1982,3,706.0
Barnstable,Massachusetts,1987,3,615.0
Barnstable,Massachusetts,1993,3,634.0
Barnstable,Massachusetts,1994,3,629.0
Barnstable,Massachusetts,1996,3,576.0
Barnstable,Massachusetts,1998,3,538.0
Barnstable,Massachusetts,2000,3,512.0
Barnstable,Massachusetts,2001,3,519.0
Barnstable,Massachusetts,2005,3,539.0
Barnstable,Massachusetts,2011,3,548.0
Barnstable,Massachusetts,2014,3,545.0
Barnstable,Massachusetts,1981,2,872.0
Barnstable,Massachusetts,1991,2,737.0
Barnstable,Massachusetts,1992,2,816.0
Barnstable,Massachusetts,2003,2,676.0
Barnstable,Massachusetts,2007,2,715.0
Barnstable,Massachusetts,2013,2,686.0
Barnstable,Massachusetts,1983,1,1130.0
Barnstable,Massachusetts,1988,1,1034.0
Barnstable,Massachusetts,1997,1,964.0
Barnstable,Massachusetts,2008,1,935.0
Barnstable,Massachusetts,2010,1,922.0
Barnstable,Massachusetts,2012,1,944.0
Barnwell,South Carolina,1996,5,405.0
Barnwell,South Carolina,2012,5,379.0
Barnwell,South Carolina,1990,4,501.0
Barnwell,South Carolina,1994,4,511.0
Barnwell,South Carolina,1995,4,492.0
Barnwell,South Carolina,2013,4,435.0
Barnwell,South Carolina,1983,3,625.0
Barnwell,South Carolina,1989,3,606.0
Barnwell,South Carolina,1993,3,634.0
Barnwell,South Carolina,1997,3,557.0
Barnwell,South Carolina,2007,3,551.0
Barnwell,South Carolina,2009,3,581.0
Barnwell,South Carolina,1981,2,872.0
Barnwell,South Carolina,1984,2,794.0
Barnwell,South Carolina,1985,2,818.0
Barnwell,South Carolina,1991,2,737.0
Barnwell,South Carolina,1999,2,650.0
Barnwell,South Carolina,2000,2,670.0
Barnwell,South Carolina,2002,2,670.0
Barnwell,South Carolina,2005,2,675.0
Barnwell,South Carolina,2014,2,690.0
Barnwell,South Carolina,1980,1,1239.0
Barnwell,South Carolina,1986,1,1119.0
Barnwell,South Carolina,1988,1,1034.0
Barnwell,South Carolina,1992,1,1091.0
Barnwell,South Carolina,2001,1,962.0
Barnwell,South Carolina,2003,1,944.0
Barnwell,South Carolina,2004,1,945.0
Barnwell,South Carolina,2006,1,929.0
Barnwell,South Carolina,2011,1,984.0
Barren,Kentucky,1983,6,381.0
Barren,Kentucky,1981,5,475.0
Barren,Kentucky,1984,4,503.0
Barren,Kentucky,1990,4,501.0
Barren,Kentucky,1993,4,525.0
Barren,Kentucky,1980,2,928.0
Barren,Kentucky,1985,2,818.0
Barren,Kentucky,1992,2,816.0
Barren,Kentucky,1996,2,736.0
Barren,Kentucky,2007,2,715.0
Barren,Kentucky,1982,1,1232.0
Barren,Kentucky,1986,1,1119.0
Barren,Kentucky,1989,1,1050.0
Barren,Kentucky,1991,1,1029.0
Barren,Kentucky,1998,1,939.0
Barren,Kentucky,2008,1,935.0
Barron,Wisconsin,1999,4,407.0
Barron,Wisconsin,2006,3,540.0
Barron,Wisconsin,1981,2,872.0
Barron,Wisconsin,1982,2,906.0
Barron,Wisconsin,1992,2,816.0
Barron,Wisconsin,2002,2,670.0
Barron,Wisconsin,2010,2,667.0
Barron,Wisconsin,1984,1,1105.0
Barron,Wisconsin,1987,1,1071.0
Barron,Wisconsin,1989,1,1050.0
Barron,Wisconsin,1997,1,964.0
Barron,Wisconsin,2009,1,1001.0
Barron,Wisconsin,2014,1,933.0
Barrow,Georgia,2010,5,381.0
Barrow,Georgia,1980,4,594.0
Barrow,Georgia,1983,3,625.0
Barrow,Georgia,1985,3,641.0
Barrow,Georgia,1986,3,652.0
Barrow,Georgia,1988,3,591.0
Barrow,Georgia,1992,3,634.0
Barrow,Georgia,1993,3,634.0
Barrow,Georgia,2001,3,519.0
Barrow,Georgia,2003,3,522.0
Barrow,Georgia,2007,3,551.0
Barrow,Georgia,1982,2,906.0
Barrow,Georgia,1984,2,794.0
Barrow,Georgia,1989,2,767.0
Barrow,Georgia,2000,2,670.0
Barrow,Georgia,2002,2,670.0
Barrow,Georgia,2005,2,675.0
Barrow,Georgia,2006,2,674.0
Barrow,Georgia,2008,2,672.0
Barrow,Georgia,1990,1,1060.0
Barrow,Georgia,1991,1,1029.0
Barrow,Georgia,1995,1,1078.0
Barrow,Georgia,1997,1,964.0
Barrow,Georgia,1999,1,900.0
Barrow,Georgia,2004,1,945.0
Barrow,Georgia,2011,1,984.0
Barrow,Georgia,2013,1,921.0
Barry,Michigan,1988,4,474.0
Barry,Michigan,1982,3,706.0
Barry,Michigan,1987,3,615.0
Barry,Michigan,2004,3,534.0
Barry,Michigan,2007,3,551.0
Barry,Michigan,1985,2,818.0
Barry,Michigan,1989,2,767.0
Barry,Michigan,1992,2,816.0
Barry,Michigan,1996,2,736.0
Barry,Michigan,2011,2,694.0
Barry,Michigan,1981,1,1151.0
Barry,Michigan,1984,1,1105.0
Barry,Michigan,1986,1,1119.0
Barry,Michigan,1994,1,1045.0
Barry,Michigan,1995,1,1078.0
Barry,Michigan,1997,1,964.0
Barry,Michigan,2000,1,947.0
Barry,Michigan,2002,1,946.0
Barry,Michigan,2003,1,944.0
Barry,Michigan,2008,1,935.0
Barry,Michigan,2013,1,921.0
Barry,Missouri,1997,3,557.0
Barry,Missouri,2007,3,551.0
Barry,Missouri,2008,3,529.0
Barry,Missouri,1982,2,906.0
Barry,Missouri,2001,2,671.0
Barry,Missouri,2005,2,675.0
Barry,Missouri,2006,2,674.0
Barry,Missouri,1981,1,1151.0
Barry,Missouri,1986,1,1119.0
Barry,Missouri,1993,1,1068.0
Barry,Missouri,2003,1,944.0
Barry,Missouri,2009,1,1001.0
Barry,Missouri,2011,1,984.0
Bartholomew,Indiana,1998,5,383.0
Bartholomew,Indiana,2013,5,366.0
Bartholomew,Indiana,2003,3,522.0
Bartholomew,Indiana,2006,3,540.0
Bartholomew,Indiana,1981,2,872.0
Bartholomew,Indiana,1982,2,906.0
Bartholomew,Indiana,1985,2,818.0
Bartholomew,Indiana,1991,2,737.0
Bartholomew,Indiana,1994,2,790.0
Bartholomew,Indiana,1996,2,736.0
Bartholomew,Indiana,2001,2,671.0
Bartholomew,Indiana,2002,2,670.0
Bartholomew,Indiana,2007,2,715.0
Bartholomew,Indiana,2008,2,672.0
Bartholomew,Indiana,1983,1,1130.0
Bartholomew,Indiana,1984,1,1105.0
Bartholomew,Indiana,1987,1,1071.0
Bartholomew,Indiana,1992,1,1091.0
Bartholomew,Indiana,2011,1,984.0
Bartholomew,Indiana,2012,1,944.0
Barton,Kansas,1982,5,477.0
Barton,Kansas,1980,3,728.0
Barton,Kansas,2003,3,522.0
Barton,Kansas,1983,2,808.0
Barton,Kansas,2007,2,715.0
Barton,Kansas,2011,2,694.0
Barton,Kansas,1987,1,1071.0
Barton,Kansas,1989,1,1050.0
Barton,Kansas,1990,1,1060.0
Barton,Kansas,2004,1,945.0
Barton,Kansas,2008,1,935.0
Barton,Kansas,2010,1,922.0
Barton,Kansas,2013,1,921.0
Barton,Missouri,1988,2,760.0
Barton,Missouri,2005,2,675.0
Barton,Missouri,1980,1,1239.0
Barton,Missouri,1982,1,1232.0
Barton,Missouri,1985,1,1132.0
Barton,Missouri,1991,1,1029.0
Barton,Missouri,1994,1,1045.0
Barton,Missouri,1995,1,1078.0
Barton,Missouri,1996,1,1019.0
Barton,Missouri,2007,1,960.0
Barton,Missouri,2012,1,944.0
Barton,Missouri,2013,1,921.0
Bartow,Georgia,1986,8,293.0
Bartow,Georgia,2009,6,360.0
Bartow,Georgia,1999,5,339.0
Bartow,Georgia,2003,5,353.0
Bartow,Georgia,1981,3,679.0
Bartow,Georgia,1982,3,706.0
Bartow,Georgia,1996,3,576.0
Bartow,Georgia,1997,3,557.0
Bartow,Georgia,2002,3,539.0
Bartow,Georgia,2011,3,548.0
Bartow,Georgia,2014,3,545.0
Bartow,Georgia,1984,2,794.0
Bartow,Georgia,1987,2,813.0
Bartow,Georgia,1992,2,816.0
Bartow,Georgia,1998,2,694.0
Bartow,Georgia,2000,2,670.0
Bartow,Georgia,2001,2,671.0
Bartow,Georgia,2007,2,715.0
Bartow,Georgia,2012,2,684.0
Bartow,Georgia,1980,1,1239.0
Bartow,Georgia,1985,1,1132.0
Bartow,Georgia,1988,1,1034.0
Bartow,Georgia,1989,1,1050.0
Bartow,Georgia,1991,1,1029.0
Bartow,Georgia,1994,1,1045.0
Bartow,Georgia,2004,1,945.0
Bartow,Georgia,2005,1,953.0
Bartow,Georgia,2006,1,929.0
Bartow,Georgia,2008,1,935.0
Bartow,Georgia,2010,1,922.0
Bastrop,Texas,1996,7,303.0
Bastrop,Texas,2013,7,285.0
Bastrop,Texas,2002,6,324.0
Bastrop,Texas,2003,6,311.0
Bastrop,Texas,1982,5,477.0
Bastrop,Texas,1989,5,409.0
Bastrop,Texas,1993,5,446.0
Bastrop,Texas,1980,4,594.0
Bastrop,Texas,1983,4,508.0
Bastrop,Texas,1984,4,503.0
Bastrop,Texas,1985,4,527.0
Bastrop,Texas,1987,4,498.0
Bastrop,Texas,1991,4,484.0
Bastrop,Texas,1997,4,454.0
Bastrop,Texas,2009,4,481.0
Bastrop,Texas,1986,3,652.0
Bastrop,Texas,2001,3,519.0
